linkId,maxDist,medianDist,maxSimDist,medianSimDist,sumCostOfTrees,sumOfOwnCost,upTo90Count,upTo100Count
1264,654,321,3622,1964,11242,1136,5,11
5282,302,216,3408,1973,2187,0,5,7
756,602,395,3120,2064,3525,345,9,12
755,536,374,3600,1733,2941,324,7,8
2648,535,304,3587,2489,2113,0,2,7
4108,753,518,4128,2083,1529,0,5,10
2875,364,180,3163,2690,8095,7918,1,4
4486,1323,890,3625,2371,2617,0,7,8
4490,1323,890,3435,3141,2617,0,7,8
3002,338,251,928,633,4733,0,3,4
785,566,465,3185,1896,6029,109,4,5
169,695,450,3195,1971,8306,1569,7,18
1853,509,396,3573,2696,8648,1059,8,11
3288,517,422,3491,1785,2907,0,12,14
3287,509,208,3575,1827,2451,0,9,11
3019,419,262,4001,3277,1083,0,5,5
3017,419,262,3165,1888,1083,0,5,5
4776,311,311,2785,2785,442,0,2,2
863,764,365,3003,1426,3477,132,8,12
2287,594,406,2306,1767,4022,465,8,11
2517,334,249,2816,1599,618,366,4,4
2566,792,644,2891,1248,3387,0,6,11
1963,0,0,0,0,1397,734,1,1
3327,0,0,0,0,1397,0,1,1
2779,129,129,1457,1457,1378,359,2,2
2512,494,494,447,447,688,242,2,2
1852,405,321,3252,2208,6258,175,7,9
1764,674,518,3178,1660,17036,8791,5,10
1763,685,517,3144,1642,12318,1694,6,11
4512,758,172,2221,1427,1916,0,4,5
1762,758,172,1925,1565,2546,156,4,6
695,313,239,2211,1506,1676,456,5,7
273,642,530,2392,1186,4075,2487,4,6
3230,1245,606,3281,1667,18461,0,10,13
472,1245,682,3106,1779,17042,2301,11,14
257,961,505,3405,1803,16206,6002,6,11
335,521,382,3489,1428,12107,0,6,9
334,784,458,3653,2314,12212,0,7,10
654,766,242,1670,875,1715,46,5,6
653,260,186,3876,1914,605,108,4,4
2425,260,228,2309,1320,381,70,3,3
1429,697,180,3040,2868,10782,451,6,8
1450,633,300,2579,1959,3529,378,6,8
5305,0,0,0,0,1648,0,1,1
567,187,99,2252,1294,2003,175,4,4
4511,384,172,2897,2246,2076,0,4,6
4510,384,172,2156,1300,2076,0,4,6
2799,703,517,3300,1886,9291,7143,5,11
1493,433,268,3038,1148,754,59,3,3
866,221,118,2755,1790,1951,845,3,5
2268,0,0,0,0,111,0,1,1
1579,0,0,0,0,111,0,1,1
1335,0,0,1505,1505,1322,605,2,2
3303,216,166,1636,1282,3249,0,3,3
2836,258,190,2958,1247,4143,2597,3,4
4123,742,218,3035,2210,3143,0,8,11
947,513,218,3674,2207,1709,0,8,10
946,513,218,2965,1990,1709,0,8,10
5156,343,192,3491,2019,1447,0,6,8
1739,491,288,3931,2118,2414,886,3,9
1740,884,390,3493,2583,3154,421,5,10
686,332,202,3137,1860,917,31,4,4
950,412,172,3116,2890,1385,0,4,5
733,430,277,2841,1581,3855,1209,8,12
1119,200,137,2519,1647,1673,510,3,4
1129,424,199,2315,1647,2046,364,3,4
1846,0,0,0,0,399,352,1,1
1845,408,156,2537,1105,762,0,2,3
1844,408,259,1352,724,973,210,3,4
2133,0,0,0,0,148,46,1,1
2132,240,236,2066,1526,2443,336,4,5
3044,134,134,2745,2745,1507,0,2,2
4881,526,301,2266,1096,16525,0,4,6
389,1073,640,2203,1180,29732,0,5,8
4729,522,319,2588,1499,3937,0,7,9
1837,210,117,1609,1345,976,0,3,4
4507,674,518,2615,1920,16859,0,6,12
1673,526,342,2307,1336,3555,159,4,6
349,1239,724,3575,2094,10938,1168,7,9
348,513,205,2672,2027,3961,599,4,5
5074,207,207,1212,1212,580,0,2,2
5310,490,236,2892,1738,1048,0,3,4
1011,490,236,3866,1881,1048,0,3,4
1010,490,236,2966,1398,1212,0,4,5
690,639,335,2623,1220,1156,133,6,7
326,624,221,2001,1317,6027,306,4,5
2450,519,474,1215,630,4914,131,3,3
434,462,80,3548,644,3019,0,2,3
3308,147,147,1871,1871,475,0,2,2
417,496,295,2497,1424,1644,40,5,7
1685,309,110,1727,1491,1336,40,2,3
2713,209,129,3811,1951,476,139,4,4
3282,261,137,3218,2178,2568,0,4,5
566,929,455,2840,1679,6359,852,8,12
4122,368,191,2423,2136,2952,0,6,8
4532,778,218,3701,2182,4499,0,9,12
744,275,138,2084,1586,2155,494,3,3
1260,814,442,3408,1535,4801,147,7,10
1120,0,0,0,0,1176,465,1,1
2272,200,71,3000,1822,1931,232,3,3
921,492,341,2828,1927,2644,784,10,12
3760,471,341,2998,1575,1795,0,10,11
919,471,341,3275,1718,1795,44,10,11
918,471,341,3047,1514,1354,18,9,10
917,1093,839,2654,1977,3115,109,7,7
5304,348,157,3131,2682,1736,0,3,4
697,348,318,3560,1642,1819,52,4,5
758,747,402,3371,2513,3154,322,5,8
531,744,405,3344,2108,6420,0,10,14
1529,0,0,0,0,977,77,1,1
3159,133,133,1298,1298,346,0,2,2
1142,133,133,621,621,346,289,2,2
2863,280,220,2846,2313,2476,0,4,5
1504,559,353,2924,1544,2562,28,9,11
3289,375,168,1975,1357,2477,0,5,6
5093,405,366,2647,1932,2477,0,4,4
5091,405,366,3490,2096,2477,0,4,4
12,405,366,1544,1290,2477,24,4,4
2649,191,191,2191,1202,1350,0,1,3
532,490,377,2884,1729,4726,1375,6,10
1672,281,210,2277,803,2134,236,3,5
2880,1238,266,3274,1668,3074,0,6,9
2381,519,296,3227,2869,2345,111,4,5
323,306,69,3050,1759,1620,203,3,3
322,193,69,1378,1100,1026,241,2,3
1505,321,195,1760,672,572,6,3,3
1220,229,164,2290,1626,1269,0,3,4
992,326,243,1699,288,579,13,3,3
760,624,326,2617,1844,4201,0,5,7
759,747,402,3671,1650,5378,0,6,9
2803,666,366,3240,2504,1363,302,6,7
2530,1226,452,2872,1827,8001,552,6,7
2457,975,672,2649,1926,12055,4613,5,10
5411,1147,752,2884,1840,17294,0,6,12
2367,1105,790,2958,1789,8062,354,7,10
3290,321,186,2558,1540,1795,0,8,9
2522,346,281,1128,514,2060,521,3,4
184,796,457,3353,1298,4575,635,12,15
183,751,457,3420,1983,2712,537,10,13
3112,833,621,1903,1077,2859,0,5,6
3111,833,621,3983,2367,2859,0,5,6
3013,0,0,0,0,2913,0,1,1
121,237,128,1141,969,4663,0,2,3
120,237,128,1613,65,4663,0,2,3
2884,526,299,2648,1593,2265,214,5,6
2529,1306,424,2140,1664,4723,265,7,9
2883,630,343,3445,3293,2582,392,6,8
3140,1186,647,2978,2317,24022,0,5,10
997,1186,647,3369,1496,24022,6291,5,10
3279,418,295,2409,1760,3934,0,7,9
2,1047,796,3252,2144,5057,0,9,13
3269,796,511,2558,1567,1612,0,6,7
1765,557,409,2877,2064,24415,5295,6,13
1836,674,518,3013,1700,10572,0,8,12
4831,327,198,3008,1721,9777,0,3,7
2360,1038,626,3112,1953,8953,344,8,11
2678,428,255,2448,1414,3224,429,3,5
2107,270,196,2866,1412,9965,4484,3,4
1318,884,390,2818,1719,792,0,3,5
1089,211,165,2692,1498,504,90,4,4
2770,0,0,0,0,87,0,1,1
1756,165,88,1630,1298,13569,0,2,3
4586,118,118,1530,1530,260,0,2,2
4580,118,118,1956,1956,260,0,2,2
2768,118,118,1941,1941,260,0,2,2
2767,118,118,1400,1400,260,0,2,2
693,242,123,2616,1869,779,130,4,5
692,242,123,2924,1918,332,0,4,4
691,242,123,2072,1828,332,0,4,4
3116,0,0,0,0,1727,0,1,1
4610,0,0,0,0,1727,0,1,1
4611,839,528,2315,1624,6711,0,3,5
1409,457,262,1125,909,1658,87,2,4
420,579,354,2768,1684,673,146,5,5
542,565,336,3453,1753,2667,797,9,11
1130,199,199,2261,2261,1170,390,2,2
4566,938,565,2865,1875,5369,0,5,12
1312,938,711,3264,1798,6805,0,5,10
1311,938,711,3473,2021,6805,0,5,10
1310,938,711,2980,2083,6805,0,5,10
1309,938,711,2873,1939,8235,10,5,11
1308,819,711,2890,1739,9214,0,6,11
1328,983,719,2527,1332,7823,0,5,11
1327,725,445,2318,1815,8439,364,5,10
3836,1273,725,2855,1821,9240,0,6,11
661,611,245,3415,1749,3201,0,2,3
4536,373,285,2652,1209,2024,0,2,3
238,927,655,3463,1968,864,24,5,6
321,623,327,2304,1486,950,34,4,5
325,306,207,2331,1198,1115,416,3,4
288,267,78,3400,1487,1004,250,3,3
3640,113,113,2015,2015,481,0,2,2
3638,307,113,1241,127,606,0,2,3
221,307,113,3150,2050,606,0,2,3
4941,113,113,1271,1271,392,0,2,2
1829,113,113,1725,1725,392,103,2,2
4489,627,303,3006,2198,1135,0,4,5
2869,666,522,2601,1780,1438,190,6,8
1874,201,97,2080,1117,1067,312,3,4
1873,201,97,1810,802,1067,430,3,4
1513,280,223,3020,516,558,260,3,3
2297,87,87,1885,1885,588,199,2,2
2454,664,267,3941,1772,2420,0,6,9
2453,569,390,3252,2438,1300,48,5,6
182,1051,567,3993,2063,6051,823,8,11
4866,723,406,2150,1494,8248,0,5,7
4838,0,0,0,0,1179,0,1,1
90,638,519,4441,2526,3549,0,4,6
3025,1186,888,1860,1474,36660,0,4,6
1960,250,139,1928,1605,4095,374,4,4
1280,274,200,2824,1372,5747,753,6,8
3971,561,341,2155,1435,5160,0,5,9
1872,204,158,2473,2155,557,91,2,3
2907,396,304,3767,1734,1604,311,3,5
4992,396,195,526,246,1142,0,3,4
4990,396,195,1647,963,1065,0,3,4
4988,396,195,3136,2938,1065,0,3,4
5234,396,195,3428,1373,1065,0,3,4
2658,396,195,3824,2342,1065,304,3,4
4626,655,301,3453,1944,4435,0,7,9
621,344,269,2630,2219,4742,3161,2,6
2114,1093,692,3555,1812,19156,741,5,10
4619,348,348,3005,3005,7135,0,1,2
2582,521,357,3563,3030,6804,438,6,7
4646,1204,838,3514,1921,29913,0,4,8
4254,1204,838,2920,1426,29116,0,4,8
2167,1204,838,2157,1628,29116,0,4,8
2166,1657,862,2700,2533,27251,10253,5,9
3232,931,434,2384,1071,13728,0,6,10
3764,1657,918,2384,1963,23407,0,4,6
3763,1657,918,2925,2212,23407,0,4,6
2645,250,188,2950,2551,6194,2968,2,3
4731,250,188,3815,2767,1740,0,2,3
166,498,250,2464,1805,1717,0,5,6
2202,483,205,2847,1808,3747,144,4,5
3487,524,280,3199,1610,2705,0,4,5
10,1162,709,2709,1191,6606,505,6,8
2203,483,106,3538,1328,1641,27,3,3
471,861,615,2884,2089,6495,92,5,5
4071,615,81,3822,1493,3261,0,3,3
2217,615,81,1351,505,3261,0,3,3
2216,615,81,1073,682,3261,0,3,3
2215,615,615,2011,2011,934,0,2,2
1100,1011,470,1867,1330,2439,644,2,5
1099,768,72,2527,2435,1577,0,2,3
4821,245,72,3363,2866,1063,0,2,3
783,678,344,3416,1871,3417,331,9,13
4257,397,397,1440,1440,5726,0,2,2
4677,945,897,2364,1722,22747,0,3,3
2949,945,897,3078,1993,23609,4016,3,3
3186,336,257,2122,1306,4717,0,1,5
3302,633,478,3009,1020,1477,0,3,3
274,708,460,2881,1941,2691,820,5,8
3198,1314,733,3199,2094,15064,0,9,14
3252,1190,425,2488,1466,5575,0,5,7
1690,425,239,2543,1210,2540,38,5,5
2640,502,344,3403,2719,14714,3797,3,3
234,502,344,3304,3225,14317,4244,3,3
2641,502,344,2994,1648,11463,399,2,3
1833,239,125,3720,1927,2607,953,3,5
2727,1207,601,2456,1698,7057,344,9,11
1114,154,154,4239,4239,2538,592,2,2
775,345,179,2651,1670,3660,0,3,5
774,394,171,3381,1958,4171,0,5,8
1814,1106,817,3315,2941,19417,2728,9,13
2443,1106,630,3375,1997,13053,74,7,9
2798,1137,489,2955,1698,6755,0,11,17
789,252,163,2846,1046,664,0,3,3
788,252,163,496,57,664,0,3,3
1683,0,0,0,0,801,228,1,1
1684,0,0,0,0,611,189,1,1
4556,1526,1371,2990,1903,7704,0,6,7
4555,1526,1371,2900,2028,7704,0,6,7
711,1565,1371,3200,2708,9306,0,5,8
710,1565,1371,3283,2345,9306,790,5,8
110,522,287,2791,1820,8850,9,5,8
127,511,270,2307,1211,1637,26,6,6
5149,261,137,2756,1824,1758,0,4,5
4797,1207,635,3422,2021,4734,0,6,7
173,722,534,2253,1477,1346,344,4,6
1639,306,175,2827,2358,4663,323,3,4
2424,509,382,3113,2260,2985,0,5,6
2423,509,382,2675,1888,2985,0,5,6
2422,509,382,2329,1534,3166,118,6,7
2421,607,423,3094,2317,8882,514,11,13
1499,718,517,2130,1458,7154,0,9,12
1498,718,517,2944,1983,7299,684,8,10
40,639,256,1623,1325,511,0,3,3
39,639,256,3452,3090,511,9,3,3
689,182,182,1381,1381,407,189,2,2
350,1162,280,3127,2058,3388,131,5,5
757,747,565,3800,2249,3042,662,6,9
474,475,386,3114,1316,6960,88,5,5
4263,0,0,0,0,8456,0,1,1
244,282,202,2843,1691,2225,18,4,5
3237,237,128,1159,1071,2052,0,2,3
2964,1100,788,3723,2496,9083,0,9,14
2963,1501,842,4265,2618,10070,0,13,16
62,588,427,2705,1445,7346,0,10,13
61,582,362,2579,1561,4343,0,9,12
60,582,387,3369,2373,4584,0,10,13
2115,239,239,686,686,2415,1142,2,2
5040,239,239,1955,1955,2415,0,2,2
4839,654,321,3038,1541,11801,0,5,10
2587,747,398,2606,1846,1152,288,6,7
620,490,269,1974,1388,1780,510,4,5
1809,659,310,3336,2301,1950,470,4,6
55,791,435,2808,1745,2974,156,7,8
3245,688,347,2955,719,1583,0,3,3
3243,0,0,0,0,65,0,1,1
3251,0,0,0,0,65,0,1,1
3249,1270,1150,3008,1890,3485,0,5,6
137,1270,1150,3459,1987,3631,301,5,7
4643,814,417,3071,2353,4323,0,8,10
5393,801,574,4583,2591,2551,0,6,7
972,801,399,3584,1977,3432,140,4,8
4647,0,0,0,0,508,0,1,1
1834,547,109,2355,1763,1582,330,5,6
1859,0,0,0,0,1549,758,1,1
1858,285,191,4444,2857,3063,1967,3,4
4637,428,428,2028,2028,550,0,2,2
3425,428,428,2661,2661,550,0,2,2
1500,541,307,3225,1841,4527,578,5,7
991,799,339,2036,1296,3522,479,3,6
989,451,336,3495,1818,1379,0,8,9
217,1683,692,4365,2681,10307,538,5,9
366,321,126,3659,1522,2410,30,6,8
291,236,122,1883,1182,911,248,4,4
1832,890,442,3144,1954,5278,1228,7,9
1831,679,437,3273,1849,4520,261,5,8
3305,487,293,3068,1919,1400,0,5,5
1285,1012,802,3424,1418,1291,0,6,6
1284,1012,802,2767,2315,1421,374,6,7
2800,507,279,3141,1878,2392,0,10,12
2474,146,77,2589,1817,1865,1174,3,5
324,314,193,3084,1647,2068,45,5,6
4867,0,0,0,0,631,0,1,1
2959,201,201,1843,1843,896,68,2,2
1422,0,0,0,0,178,0,1,1
1920,326,187,2617,1874,965,42,3,4
302,633,633,2251,2251,580,0,2,2
5015,607,494,3063,1929,2170,0,5,7
3128,551,273,2569,1819,1509,0,5,7
3129,551,273,3363,1565,1509,0,5,7
2659,0,0,0,0,234,0,1,1
211,208,208,755,755,330,6,2,2
3275,208,208,2186,2186,330,0,2,2
782,383,214,2474,1260,1043,37,7,7
4642,521,431,2967,779,2212,0,5,6
190,521,431,2918,1744,1476,0,5,5
3106,574,224,1868,1289,1556,0,2,4
3105,872,432,1285,823,3125,0,3,5
1893,438,238,3687,2149,1904,0,3,7
1892,438,238,2772,2040,2022,722,3,8
227,764,597,2622,1315,3399,0,4,7
5014,1001,494,3414,2093,2700,0,10,12
920,918,421,2601,2134,1341,125,6,6
1680,611,291,3949,1849,1687,0,4,4
1679,737,310,3004,2011,2160,319,6,8
652,53,53,813,813,264,158,2,2
651,0,0,0,0,107,23,1,1
984,451,256,2870,1977,728,60,7,7
1758,143,143,3797,3797,5748,2086,1,2
53,249,143,1910,1740,1595,308,3,4
1590,211,88,2676,1855,1330,512,1,3
2592,96,33,2586,2475,1376,1209,2,3
3370,96,96,1784,1784,299,0,2,2
3079,482,96,1293,1089,433,0,3,3
1133,482,96,828,407,433,0,3,3
111,285,185,2285,1347,7807,0,2,3
296,991,942,3686,2448,1830,0,3,3
107,67,67,4345,4345,488,198,2,2
345,810,343,2882,1328,1785,520,6,7
5217,221,68,2629,747,2875,0,3,3
528,179,155,1633,945,1146,327,3,4
4787,294,176,3315,1944,7920,0,3,7
4786,581,411,2762,2008,8087,0,3,9
955,581,411,2782,1589,8236,0,3,10
2662,398,130,3146,819,436,0,3,3
2827,0,0,0,0,4661,1574,1,1
2826,0,0,0,0,4661,859,1,1
2825,302,196,1674,516,7528,911,3,4
3205,245,245,267,267,1863,0,1,2
3240,0,0,0,0,71,0,1,1
1094,165,165,1762,1762,218,13,2,2
1757,126,94,2240,1048,13482,7901,2,3
1966,194,83,2064,883,17928,5179,2,3
1965,194,83,2011,1044,17928,2067,2,3
117,237,196,3144,1256,5792,1323,1,3
275,383,172,3361,2076,428,279,3,4
2394,580,518,3742,1785,4292,792,3,6
747,630,487,3446,1472,1415,111,4,4
746,392,392,53,53,1153,78,2,2
745,0,0,0,0,275,14,1,1
154,0,0,0,0,87,0,1,1
3078,209,209,2520,2520,9495,0,1,2
2910,457,188,3606,1757,1672,0,3,4
694,0,0,0,0,105,105,1,1
4710,378,378,751,751,177,0,2,2
4558,415,351,2485,1411,2667,0,2,4
4557,415,351,2778,2046,2889,0,2,4
1530,50,50,918,918,7069,620,1,2
1101,768,346,2031,1548,1755,297,3,5
666,383,257,2413,1668,1173,175,4,6
3120,126,94,1616,998,417,0,3,3
2240,0,0,0,0,946,376,1,1
2237,202,202,2120,2120,1535,279,2,2
4243,275,76,1563,1393,965,0,3,4
1143,275,152,3063,1967,23020,10427,2,6
4265,275,152,2687,1711,22209,0,2,6
4241,476,251,3039,1680,15905,0,2,7
453,476,251,2901,1907,15905,0,2,7
5337,476,251,2226,1442,14544,0,2,7
954,476,251,3447,2656,14544,8634,2,7
2120,231,152,1481,1031,20598,0,2,4
2119,231,152,1882,1070,20598,0,2,4
2118,411,211,2605,1944,20955,8,2,5
2911,456,187,2380,1492,6871,0,2,5
2395,744,518,2587,1407,6009,873,2,8
803,482,357,3143,2071,3573,500,3,5
5381,468,311,1497,1009,9832,0,2,4
2362,521,342,3003,1538,7085,163,5,6
874,218,160,4106,3823,394,0,3,3
721,806,332,3205,1737,1558,0,6,6
1903,768,346,3343,1811,2012,208,6,7
1803,492,180,3199,2035,801,0,3,3
2968,778,609,2877,2275,2614,0,6,6
4875,778,469,3429,1823,3602,0,7,7
4874,786,432,2966,1941,4281,0,8,9
3173,407,407,1862,1862,2747,0,2,2
3175,407,407,960,960,2747,0,2,2
527,407,407,275,275,2747,10,2,2
1597,690,433,2663,1212,13304,3538,4,7
1564,299,299,2612,2612,421,30,2,2
1572,275,275,2138,2138,618,18,2,2
1748,0,0,0,0,3154,643,1,1
4593,924,919,2807,711,6714,0,2,3
1586,284,207,3077,1396,894,98,4,4
1640,0,0,0,0,5157,1657,1,1
1641,138,138,3594,3594,5425,816,1,2
4684,0,0,0,0,188,0,1,1
1827,0,0,0,0,188,0,1,1
1826,0,0,0,0,188,0,1,1
1823,364,228,1554,84,398,42,3,3
2704,951,324,2418,1347,4135,491,5,6
3969,463,301,1452,782,3171,0,3,4
3968,463,301,2978,443,3171,0,3,4
2577,582,190,3250,1875,4742,1990,2,4
2576,187,110,1599,618,21766,0,2,3
4132,405,136,3625,1667,4419,0,3,3
2469,0,0,0,0,551,178,1,1
2468,547,236,4713,3528,1475,156,6,7
2467,269,136,3660,2097,530,107,3,3
4577,537,213,1844,1680,704,0,3,4
4730,537,213,2603,2076,704,0,3,4
3333,972,482,2020,1074,15886,0,6,8
2749,1093,926,3169,2067,2648,0,5,6
3169,1270,944,3231,1484,3420,0,4,5
3170,1270,944,1635,1348,3420,0,4,5
2523,281,69,1661,1100,547,183,3,3
2981,243,173,3641,2933,4338,0,3,4
4633,632,632,1262,1262,701,0,2,2
2578,173,173,556,556,1113,0,1,2
1319,331,291,2323,1489,462,0,3,3
976,501,332,1348,842,791,4,2,3
3368,501,501,462,462,669,0,1,2
993,551,65,1108,1072,1828,940,2,3
619,490,269,3531,2340,1676,153,4,5
2780,664,353,2712,2184,1528,0,5,6
3004,1317,982,2200,507,4017,0,3,3
3265,659,199,1960,1522,8886,0,3,7
2644,405,405,1919,1919,9016,7014,1,2
3354,0,0,0,0,5073,0,1,1
1776,0,0,0,0,5073,0,1,1
1775,0,0,0,0,5073,0,1,1
1774,0,0,0,0,5073,17,1,1
1773,0,0,0,0,1824,0,1,1
1772,0,0,0,0,1824,0,1,1
2852,385,225,582,468,2113,101,3,3
2691,207,207,390,390,658,107,1,2
3255,207,207,2712,2712,658,0,1,2
560,598,300,2045,707,995,60,3,4
2728,565,141,3458,1336,4939,0,4,4
1274,139,139,1329,1329,2569,0,1,2
1273,534,301,2452,1544,3967,388,6,7
3351,248,23,3097,1863,667,0,4,4
1062,489,348,2567,1466,1193,324,7,8
2251,276,137,2786,1386,4496,0,4,5
2250,276,137,3066,1776,4496,10,4,5
1517,0,0,0,0,434,13,1,1
2162,229,229,2437,2437,522,154,2,2
4253,1217,499,2422,1344,5872,0,4,5
2833,640,409,1664,1023,6069,228,7,8
69,629,500,2902,1529,5232,0,6,11
4641,625,500,3144,1857,3253,0,7,8
1795,269,133,3218,2200,4293,296,4,6
5100,15,15,1220,1220,285,0,2,2
2428,194,137,2584,1827,1971,80,4,4
4509,156,88,2498,2268,510,0,3,3
1759,384,156,1139,1020,575,0,4,4
1061,248,150,2029,1084,655,71,4,5
3022,649,649,558,558,3605,0,2,2
73,238,124,2365,1929,693,0,4,5
893,238,124,2353,1952,693,547,4,5
216,1683,692,2985,2624,8285,0,5,6
215,1683,692,2324,1367,8285,2,5,6
4659,215,215,1146,1146,870,0,2,2
2238,0,0,0,0,589,395,1,1
2322,1162,1162,1345,1345,4615,40,2,2
2274,0,0,0,0,792,133,1,1
886,82,82,2116,2116,535,307,2,2
2273,82,71,2414,1162,1885,444,3,3
1609,0,0,0,0,766,670,1,1
5302,0,0,0,0,766,0,1,1
454,393,187,1862,1130,2689,106,3,4
3298,398,137,1781,1560,285,0,3,3
5098,398,137,3419,2964,285,0,3,3
665,481,402,2012,1257,1677,170,5,6
907,0,0,0,0,74,21,1,1
3369,63,63,4320,4320,602,0,2,2
957,63,63,2550,2550,602,27,2,2
416,810,313,2334,1427,1051,52,4,4
3311,257,257,1392,1392,773,0,2,2
